tags_0,tags_1,tags_2,tags_3,tags_4,label,link,topic,value
LIST,"Adverbs - number of times (once,...)",,,,*as much as,,,
LIST,"Adverbs - number of times (once,...)",,,,4 times,,,
LIST,"Adverbs - number of times (once,...)",,,,10 times,,,
LIST,"Adverbs - number of times (once,...)",,,,*about,,,
LIST,"Adverbs - number of times (once,...)",,,,5 times,,,
LIST,"Adverbs - number of times (once,...)",,,,a hundred times,,,
LIST,"Adverbs - number of times (once,...)",,,,6 times,,,
LIST,"Adverbs - number of times (once,...)",,,,a thousand times,,,
LIST,Affiliations,,,,"University Dundee,  psychology department",,,
LIST,Affiliations,,,,psychology deparment,,,
LIST,Affiliations,,,,psychology,,,
LIST,Allergies,,,,A S A,,,
LIST,Allergies,,,,Sulfa,,,
LIST,Allergies,,,,Cephalosporns,,,
LIST,Allergies,,,,Betadine,,,
LIST,Allergies,,,,P C N,,,
LIST,Allergies,,,,Benadryl,,,
LIST,Allergies,,,,Neosporin,,,
LIST,Allergies,,,,Polymyxin,,,
LIST,B***********,,,,B***********,,,
LIST,Body Pl.  all,,,,eyes,,,
LIST,Body Pl.  all,,,,arms,,,
LIST,Body Pl.  all,,,,legs,,,
LIST,Body Pl.  all,,,,thighs,,,
LIST,Body Pl.  all,,,,muscles,,,
LIST,Body Pl.  all,,,,ears,,,
LIST,Body Pl.  all,,,,hands,,,
LIST,Body Pl.  all,,,,feet,,,
LIST,Body Pl.  all,,,,heels,,,
LIST,Body Pl.  all,,,,joints,,,
LIST,Body Pl.  all,,,,cheeks,,,
LIST,Body Pl.  all,,,,fingers,,,
LIST,Body Pl.  all,,,,toes,,,
LIST,Body Pl.  all,,,,calfs,,,
LIST,Body Pl.  all,,,,ribs,,,
LIST,Body Pl.  all,,,,teeth,,,
LIST,Body Pl.  all,,,,elbows,,,
LIST,Body Pl.  all,,,,knees,,,
LIST,Body Pl.  all,,,,hips,,,
LIST,Body Pl.  all,,,,lungs,,,
LIST,Body Pl.  all,,,,gums,,,
LIST,Body Pl.  all,,,,wrists,,,
LIST,Body Pl.  all,,,,ankles,,,
LIST,Body Pl.  all,,,,buttocks,,,
LIST,Body Pl.  all,,,,kidneys,,,
LIST,Body Pl.  all,,,,molars,,,
LIST,Body Pl.  all,,,,knuckles,,,
LIST,Body Pl.  all,,,,shins,,,
LIST,Body Pl.  all,,,,palms,,,
LIST,Body Pl.  all,,,,sinuses,,,
LIST,Body Pl.  all,,,,veins,,,
LIST,Body Pl.  all,,,,soles,,,
LIST,Body Pl.  all,,,,tonsils,,,
LIST,Body Pl.  all,,,,tendons,,,
LIST,Body Pl.  all,,,,fingernails,,,
LIST,Body Pl.  all,,,,temples,,,
LIST,Body Pl.  all,,,,arteries,,,
LIST,Body Pl.  all,,,,toenails,,,
LIST,Body sg.   Arms&Legs,,,,*upper*,,,
LIST,Body sg.   Arms&Legs,,,,arm,,,
LIST,Body sg.   Arms&Legs,,,,hand,,,
LIST,Body sg.   Arms&Legs,,,,leg,,,
LIST,Body sg.   Arms&Legs,,,,foot,,,
LIST,Body sg.   Arms&Legs,,,,*lower*,,,
LIST,Body sg.   Arms&Legs,,,,shoulder,,,
LIST,Body sg.   Arms&Legs,,,,finger,,,
LIST,Body sg.   Arms&Legs,,,,thigh,,,
LIST,Body sg.   Arms&Legs,,,,toe,,,
LIST,Body sg.   Arms&Legs,,,,*left*,,,
LIST,Body sg.   Arms&Legs,,,,fore-arm,,,
LIST,Body sg.   Arms&Legs,,,,thumb,,,
LIST,Body sg.   Arms&Legs,,,,calf,,,
LIST,Body sg.   Arms&Legs,,,,big toe,,,
LIST,Body sg.   Arms&Legs,,,,*right*,,,
LIST,Body sg.   Arms&Legs,,,,elbow,,,
LIST,Body sg.   Arms&Legs,,,,wrist,,,
LIST,Body sg.   Arms&Legs,,,,knee,,,
LIST,Body sg.   Arms&Legs,,,,ankle,,,
LIST,Body sg.   Arms&Legs,,,,*front*,,,
LIST,Body sg.   Arms&Legs,,,,palm,,,
LIST,Body sg.   Arms&Legs,,,,hip,,,
LIST,Body sg.   Arms&Legs,,,,sole,,,
LIST,Body sg.   Arms&Legs,,,,*back*,,,
LIST,Body sg.   Arms&Legs,,,,knuckle,,,
LIST,Body sg.   Arms&Legs,,,,heel,,,
LIST,Body sg.   Internal & 'hard parts',,,,*upper*,,,
LIST,Body sg.   Internal & 'hard parts',,,,heart,,,
LIST,Body sg.   Internal & 'hard parts',,,,muscle,,,
LIST,Body sg.   Internal & 'hard parts',,,,bone,,,
LIST,Body sg.   Internal & 'hard parts',,,,hair,,,
LIST,Body sg.   Internal & 'hard parts',,,,*lower*,,,
LIST,Body sg.   Internal & 'hard parts',,,,lung,,,
LIST,Body sg.   Internal & 'hard parts',,,,tendon,,,
LIST,Body sg.   Internal & 'hard parts',,,,cartilage,,,
LIST,Body sg.   Internal & 'hard parts',,,,fingernail,,,
LIST,Body sg.   Internal & 'hard parts',,,,*left*,,,
LIST,Body sg.   Internal & 'hard parts',,,,liver,,,
LIST,Body sg.   Internal & 'hard parts',,,,vein,,,
LIST,Body sg.   Internal & 'hard parts',,,,toenail,,,
LIST,Body sg.   Internal & 'hard parts',,,,*right*,,,
LIST,Body sg.   Internal & 'hard parts',,,,kidney,,,
LIST,Body sg.   Internal & 'hard parts',,,,artery,,,
LIST,Body sg.   Internal & 'hard parts',,,,skull,,,
LIST,Body sg.   Internal & 'hard parts',,,,*front*,,,
LIST,Body sg.   Internal & 'hard parts',,,,spleen,,,
LIST,Body sg.   Internal & 'hard parts',,,,sciatic nerve,,,
LIST,Body sg.   Internal & 'hard parts',,,,rib,,,
LIST,Body sg.   Internal & 'hard parts',,,,*back*,,,
LIST,Body sg.   Internal & 'hard parts',,,,appendix,,,
LIST,Body sg.   Internal & 'hard parts',,,,shin bone,,,
LIST,Body sg.  & pl.   (C),,,,$$Body-sg Back/Torso$$,,,
LIST,Body sg.  & pl.   (C),,,,$$Body Sg. Head/Face$$,,,
LIST,Body sg.  & pl.   (C),,,,$$Body sg.   Arms&Legs$$,,,
LIST,Body sg.  & pl.   (C),,,,$$Body sg.   Internal & 'hard parts'$$,,,
LIST,Body sg.  & pl.   (C),,,,$$Body Pl.  all$$,,,
LIST,Body sg.  & pl.   (C),,,,chest,,,
LIST,Body sg.  & pl.   (C),,,,head,,,
LIST,Body sg.  & pl.   (C),,,,shoulder,,,
LIST,Body sg.  & pl.   (C),,,,heart,,,
LIST,Body sg.  & pl.   (C),,,,eyes,,,
LIST,Body sg.  & pl.   (C),,,,back,,,
LIST,Body sg.  & pl.   (C),,,,tooth,,,
LIST,Body sg.  & pl.   (C),,,,thigh,,,
LIST,Body sg.  & pl.   (C),,,,lung,,,
LIST,Body sg.  & pl.   (C),,,,ears,,,
LIST,Body sg.  & pl.   (C),,,,stomach,,,
LIST,Body sg.  & pl.   (C),,,,throat,,,
LIST,Body sg.  & pl.   (C),,,,foot,,,
LIST,Body sg.  & pl.   (C),,,,rib,,,
LIST,Body sg.  & pl.   (C),,,,toes,,,
LIST,Body sg.  & pl.   (C),,,,*upper,,,
LIST,Body sg.  & pl.   (C),,,,*lower,,,
LIST,Body sg.  & pl.   (C),,,,*left,,,
LIST,Body sg.  & pl.   (C),,,,*right,,,
LIST,Body sg.  & pl.   (C),,,,*front,,,
LIST,Body Sg. Head/Face,,,,*upper*,,,
LIST,Body Sg. Head/Face,,,,head,,,
LIST,Body Sg. Head/Face,,,,face,,,
LIST,Body Sg. Head/Face,,,,mouth,,,
LIST,Body Sg. Head/Face,,,,tooth,,,
LIST,Body Sg. Head/Face,,,,*lower*,,,
LIST,Body Sg. Head/Face,,,,neck,,,
LIST,Body Sg. Head/Face,,,,eye,,,
LIST,Body Sg. Head/Face,,,,throat,,,
LIST,Body Sg. Head/Face,,,,gum,,,
LIST,Body Sg. Head/Face,,,,*left*,,,
LIST,Body Sg. Head/Face,,,,forehead,,,
LIST,Body Sg. Head/Face,,,,ear,,,
LIST,Body Sg. Head/Face,,,,tongue,,,
LIST,Body Sg. Head/Face,,,,molar,,,
LIST,Body Sg. Head/Face,,,,*right*,,,
LIST,Body Sg. Head/Face,,,,temple,,,
LIST,Body Sg. Head/Face,,,,cheek,,,
LIST,Body Sg. Head/Face,,,,tonsil,,,
LIST,Body Sg. Head/Face,,,,wisdom tooth,,,
LIST,Body Sg. Head/Face,,,,*front*,,,
LIST,Body Sg. Head/Face,,,,skull,,,
LIST,Body Sg. Head/Face,,,,nose,,,
LIST,Body Sg. Head/Face,,,,jaw,,,
LIST,Body Sg. Head/Face,,,,*back*,,,
LIST,Body Sg. Head/Face,,,,hair,,,
LIST,Body Sg. Head/Face,,,,sinus,,,
LIST,Body Sg.Count (C),,,,*upper*,,,
LIST,Body Sg.Count (C),,,,$$Body-sg Back/Torso$$,,,
LIST,Body Sg.Count (C),,,,$$Body Sg. Head/Face$$,,,
LIST,Body Sg.Count (C),,,,$$Body sg.   Arms&Legs$$,,,
LIST,Body Sg.Count (C),,,,$$Body sg.   Internal & 'hard parts'$$,,,
LIST,Body Sg.Count (C),,,,*lower*,,,
LIST,Body Sg.Count (C),,,,back,,,
LIST,Body Sg.Count (C),,,,head,,,
LIST,Body Sg.Count (C),,,,arm,,,
LIST,Body Sg.Count (C),,,,muscle,,,
LIST,Body Sg.Count (C),,,,*left*,,,
LIST,Body Sg.Count (C),,,,stomach,,,
LIST,Body Sg.Count (C),,,,tooth,,,
LIST,Body Sg.Count (C),,,,hand,,,
LIST,Body Sg.Count (C),,,,lung,,,
LIST,Body Sg.Count (C),,,,*right*,,,
LIST,Body Sg.Count (C),,,,jaw,,,
LIST,Body Sg.Count (C),,,,leg,,,
LIST,Body Sg.Count (C),,,,*front*,,,
LIST,Body Sg.Count (C),,,,foot,,,
LIST,Body Sg.Count (C),,,,*back*,,,
LIST,Body sg.mass bodily fluids,,,,blood,,,
LIST,Body sg.mass bodily fluids,,,,mucus,,,
LIST,Body sg.mass bodily fluids,,,,urine,,,
LIST,Body sg.mass bodily fluids,,,,feces,,,
LIST,Body sg.mass bodily fluids,,,,pus,,,
LIST,Body sg.mass bodily fluids,,,,phlegm,,,
LIST,Body sg.mass bodily fluids,,,,pee,,,
LIST,Body sg.mass bodily fluids,,,,pooh,,,
LIST,Body sg.mass bodily fluids,,,,serum,,,
LIST,Body sg.mass bodily fluids,,,,snot,,,
LIST,Body sg.mass bodily fluids,,,,piss,,,
LIST,Body sg.mass bodily fluids,,,,shit,,,
LIST,Body sg.mass bodily fluids,,,,discharge,,,
LIST,Body sg.mass bodily fluids,,,,diarrhea,,,
LIST,Body sg.mass bodily fluids,,,,bodily fluid,,,
LIST,Body sg.mass bodily fluids,,,,semen,,,
LIST,Body sg.mass bodily fluids,,,,fat,,,
LIST,Body-sg Back/Torso,,,,*upper*,,,
LIST,Body-sg Back/Torso,,,,back,,,
LIST,Body-sg Back/Torso,,,,chest,,,
LIST,Body-sg Back/Torso,,,,stomach,,,
LIST,Body-sg Back/Torso,,,,bottom,,,
LIST,Body-sg Back/Torso,,,,*lower*,,,
LIST,Body-sg Back/Torso,,,,breast,,,
LIST,Body-sg Back/Torso,,,,belly,,,
LIST,Body-sg Back/Torso,,,,buttock,,,
LIST,Body-sg Back/Torso,,,,*left*,,,
LIST,Body-sg Back/Torso,,,,spine,,,
LIST,Body-sg Back/Torso,,,,rib,,,
LIST,Body-sg Back/Torso,,,,gut,,,
LIST,Body-sg Back/Torso,,,,*right*,,,
LIST,Body-sg Back/Torso,,,,lumbar,,,
LIST,Body-sg Back/Torso,,,,*front*,,,
LIST,Body-sg Back/Torso,,,,body,,,
LIST,Body-sg Back/Torso,,,,skin,,,
LIST,Body-sg Back/Torso,,,,*back*,,,
LIST,C************,,,,C***********,,,
LIST,check-in list,,,,an American passport,,,
LIST,check-in list,,,,an electric wheelchair,,,
LIST,check-in list,,,,a manual wheelchair,,,
LIST,check-in list,,,,a paper ticket,,,
LIST,check-in list,,,,an electronic ticket,,,
LIST,check-in2,,,,with my chair?,,,
LIST,check-in2,,,,check my bags through to Dusseldorff?,,,
LIST,check-in2,,,,check myself in all the way through to Dusseldorff?,,,
LIST,check-in2,,,,get a window seat?,,,
LIST,check-in2,,,,get a seat in the aisle?,,,
LIST,check-in2,,,,find the gate?,,,
LIST,check-in2,,,,find security?,,,
LIST,check-in2,,,,find the special assistance check-in?,,,
LIST,check-in2,,,,get a seat as far forward as possible?,,,
LIST,check-in2,,,,find the transfer desk?,,,
LIST,check-in2,,,,get a cart to take me to the gate?,,,
LIST,Clothing & Accessories All (C),,,,*a,,,
LIST,Clothing & Accessories All (C),,,,"$$Clothing - skirts, slacks, outfits$$",,,
LIST,Clothing & Accessories All (C),,,,$$Clothing - shirts & tops$$,,,
LIST,Clothing & Accessories All (C),,,,$$Clothing - accessories$$,,,
LIST,Clothing & Accessories All (C),,,,$$Clothing - coat and jacket$$,,,
LIST,Clothing & Accessories All (C),,,,*a pair of,,,
LIST,Clothing & Accessories All (C),,,,pants,,,
LIST,Clothing & Accessories All (C),,,,shirt,,,
LIST,Clothing & Accessories All (C),,,,wallet,,,
LIST,Clothing & Accessories All (C),,,,jacket,,,
LIST,Clothing & Accessories All (C),,,,*that,,,
LIST,Clothing & Accessories All (C),,,,jeans,,,
LIST,Clothing & Accessories All (C),,,,blouse,,,
LIST,Clothing & Accessories All (C),,,,purse,,,
LIST,Clothing & Accessories All (C),,,,coat,,,
LIST,Clothing & Accessories All (C),,,,*those,,,
LIST,Clothing & Accessories All (C),,,,shorts,,,
LIST,Clothing & Accessories All (C),,,,T-shirt,,,
LIST,Clothing & Accessories All (C),,,,glasses,,,
LIST,Clothing & Accessories All (C),,,,windbreaker,,,
LIST,Clothing & Accessories All (C),,,,*the,,,
LIST,Clothing & Accessories All (C),,,,top,,,
LIST,Clothing & Accessories All (C),,,,*a clean,,,
LIST,Clothing & Accessories All (C),,,,*a new,,,
LIST,Clothing & Accessories All (C),,,,*the pair of,,,
LIST,Clothing & Accessories All (C),,,,*my,,,
LIST,Clothing & Accessories All (C),,,,*a clean pair of,,,
LIST,Clothing & Accessories All (C),,,,*a new pair of,,,
LIST,Clothing & Accessories All (C),,,,$$Clothing - sport and swimming$$,,,
LIST,Clothing & Accessories All (C),,,,$$Clothing - footwear$$,,,
LIST,Clothing & Accessories All (C),,,,bathing suit,,,
LIST,Clothing & Accessories All (C),,,,shoes,,,
LIST,Clothing & Accessories All (C),,,,track pants,,,
LIST,Clothing & Accessories All (C),,,,running shoes,,,
LIST,Clothing & Accessories All (C),,,,boots,,,
LIST,Clothing & Accessories All (C),,,,sandals,,,
LIST,Clothing - accessories,,,,*a,,,
LIST,Clothing - accessories,,,,wallet,,,
LIST,Clothing - accessories,,,,tie,,,
LIST,Clothing - accessories,,,,glasses,,,
LIST,Clothing - accessories,,,,*the,,,
LIST,Clothing - accessories,,,,purse,,,
LIST,Clothing - accessories,,,,sunglasses,,,
LIST,Clothing - accessories,,,,*my,,,
LIST,Clothing - accessories,,,,watch,,,
LIST,Clothing - accessories,,,,*your,,,
LIST,Clothing - accessories,,,,*a new,,,
LIST,Clothing - accessories,,,,*a pair of,,,
LIST,Clothing - coat and jacket,,,,*a,,,
LIST,Clothing - coat and jacket,,,,coat,,,
LIST,Clothing - coat and jacket,,,,raincoat,,,
LIST,Clothing - coat and jacket,,,,windbreaker,,,
LIST,Clothing - coat and jacket,,,,fur coat,,,
LIST,Clothing - coat and jacket,,,,*the,,,
LIST,Clothing - coat and jacket,,,,jacket,,,
LIST,Clothing - coat and jacket,,,,jean jacket,,,
LIST,Clothing - coat and jacket,,,,*my,,,
LIST,Clothing - coat and jacket,,,,blazer,,,
LIST,Clothing - coat and jacket,,,,*your,,,
LIST,Clothing - coat and jacket,,,,suit coat,,,
LIST,Clothing - coat and jacket,,,,*a new,,,
LIST,Clothing - footwear,,,,*a pair of,,,
LIST,Clothing - footwear,,,,shoes,,,
LIST,Clothing - footwear,,,,boots,,,
LIST,Clothing - footwear,,,,heels,,,
LIST,Clothing - footwear,,,,sandals,,,
LIST,Clothing - footwear,,,,*my pair of,,,
LIST,Clothing - footwear,,,,dress shoes,,,
LIST,Clothing - footwear,,,,cowboy boots,,,
LIST,Clothing - footwear,,,,flats,,,
LIST,Clothing - footwear,,,,flip flops,,,
LIST,Clothing - footwear,,,,*a clean pair of,,,
LIST,Clothing - footwear,,,,walking shoes,,,
LIST,Clothing - footwear,,,,hiking boots,,,
LIST,Clothing - footwear,,,,pumps,,,
LIST,Clothing - footwear,,,,thongs,,,
LIST,Clothing - footwear,,,,*a new pair of,,,
LIST,Clothing - footwear,,,,tennis shoes,,,
LIST,Clothing - footwear,,,,stilettos,,,
LIST,Clothing - footwear,,,,slippers,,,
LIST,Clothing - footwear,,,,*those,,,
LIST,Clothing - footwear,,,,running shoes,,,
LIST,Clothing - footwear,,,,high heels,,,
LIST,Clothing - footwear,,,,mocassins,,,
LIST,Clothing - footwear,,,,*these,,,
LIST,Clothing - footwear,,,,sneakers,,,
LIST,Clothing - shirts & tops,,,,*a,,,
LIST,Clothing - shirts & tops,,,,shirt,,,
LIST,Clothing - shirts & tops,,,,T-shirt,,,
LIST,Clothing - shirts & tops,,,,turtleneck,,,
LIST,Clothing - shirts & tops,,,,*the,,,
LIST,Clothing - shirts & tops,,,,blouse,,,
LIST,Clothing - shirts & tops,,,,halter top,,,
LIST,Clothing - shirts & tops,,,,Hawaiian shirt,,,
LIST,Clothing - shirts & tops,,,,*my,,,
LIST,Clothing - shirts & tops,,,,top,,,
LIST,Clothing - shirts & tops,,,,tank top,,,
LIST,Clothing - shirts & tops,,,,*your,,,
LIST,Clothing - shirts & tops,,,,dress shirt,,,
LIST,Clothing - shirts & tops,,,,tube top,,,
LIST,Clothing - shirts & tops,,,,*a clean,,,
LIST,Clothing - shirts & tops,,,,long-sleeved short,,,
LIST,Clothing - shirts & tops,,,,*a new,,,
LIST,Clothing - shirts & tops,,,,short-sleeved shirt,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*a pair of,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*my pair of,,,
LIST,"Clothing - skirts, slacks, outfits",,,,cords,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*a clean pair of,,,
LIST,"Clothing - skirts, slacks, outfits",,,,slacks,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*a new pair of,,,
LIST,"Clothing - skirts, slacks, outfits",,,,shorts,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*those,,,
LIST,"Clothing - skirts, slacks, outfits",,,,*these,,,
LIST,Clothing - sport and swimming,,,,*a,,,
LIST,Clothing - sport and swimming,,,,bathing suit,,,
LIST,Clothing - sport and swimming,,,,track suit,,,
LIST,Clothing - sport and swimming,,,,leotard,,,
LIST,Clothing - sport and swimming,,,,ski suit,,,
LIST,Clothing - sport and swimming,,,,*the,,,
LIST,Clothing - sport and swimming,,,,bikini,,,
LIST,Clothing - sport and swimming,,,,track pants,,,
LIST,Clothing - sport and swimming,,,,ski pants,,,
LIST,Clothing - sport and swimming,,,,*my,,,
LIST,Clothing - sport and swimming,,,,trunks,,,
LIST,Clothing - sport and swimming,,,,sweat shirt,,,
LIST,Clothing - sport and swimming,,,,*your,,,
LIST,Clothing - sport and swimming,,,,wetsuit,,,
LIST,Clothing - sport and swimming,,,,sweats,,,
LIST,Clothing - sport and swimming,,,,*a pair of,,,
LIST,Communicate,,,,argue,,,
LIST,Communicate,,,,argument,,,
LIST,Communicate,,,,badinage,,,
LIST,Communicate,,,,banter,,,
LIST,Communicate,,,,bicker,,,
LIST,Communicate,,,,bickering,,,
LIST,Communicate,,,,chat,,,
LIST,Communicate,,,,chat,,,
LIST,Communicate,,,,chit-chat,,,
LIST,Communicate,,,,colloquy,,,
LIST,Communicate,,,,communicate,,,
LIST,Communicate,,,,communication,,,
LIST,Communicate,,,,confer,,,
LIST,Communicate,,,,conference,,,
LIST,Communicate,,,,conversation,,,
LIST,Communicate,,,,converse,,,
LIST,Communicate,,,,debate,,,
LIST,Communicate,,,,debate,,,
LIST,Communicate,,,,dialogue,,,
LIST,Communicate,,,,disagreement,,,
LIST,Communicate,,,,discuss,,,
LIST,Communicate,,,,discussant,,,
LIST,Communicate,,,,discussion,,,
LIST,Communicate,,,,disputation,,,
LIST,Communicate,,,,disputatious,,,
LIST,Communicate,,,,dispute,,,
LIST,Communicate,,,,exchange,,,
LIST,Communicate,,,,fight,,,
LIST,Communicate,,,,gab,,,
LIST,Communicate,,,,gossip,,,
LIST,Communicate,,,,gossip,,,
LIST,Communicate,,,,interlocutor,,,
LIST,Communicate,,,,joke,,,
LIST,Communicate,,,,meeting,,,
LIST,Communicate,,,,parley,,,
LIST,Communicate,,,,parley,,,
LIST,Communicate,,,,quarrel,,,
LIST,Communicate,,,,quarrel,,,
LIST,Communicate,,,,quibble,,,
LIST,Communicate,,,,row,,,
LIST,Communicate,,,,row,,,
LIST,Communicate,,,,spat,,,
LIST,Communicate,,,,speak,,,
LIST,Communicate,,,,squabble,,,
LIST,Communicate,,,,talk,,,
LIST,Communicate,,,,tiff,,,
LIST,Communicate,,,,wrangle,,,
LIST,Communicate,,,,wrangle,,,
LIST,Communicate,,,,yak,,,
LIST,Completion time phrases,,,,I'll be ready,,,
LIST,Completion time phrases,,,,It will be ready,,,
LIST,Completion time phrases,,,,I'll be done,,,
LIST,Completion time phrases,,,,It will be finished,,,
LIST,Completion time phrases,,,,I'll have it for you,,,
LIST,Completion time phrases,,,,It will be done,,,
LIST,Completion time phrases,,,,I'll be here,,,
LIST,Compound Status,,,,$$Status:  Activity$$,,,
LIST,Compound Status,,,,$$Status:  Assistive Technology$$,,,
LIST,Compound Status,,,,$$Status:  Health$$,,,
LIST,Current Date (Locked),,,,1/5/2004,,,
LIST,Current Date (Locked),,,,1/5/04,,,
LIST,Current Date (Locked),,,,1/5,,,
LIST,Current Date (Locked),,,,January 5,,,
LIST,Current Date (Locked),,,,"January 5, 2004",,,
LIST,Current Date (Locked),,,,5th,,,
LIST,Current Date (Locked),,,,the 5th,,,
LIST,Current Date (Locked),,,,date,,,
LIST,Current Day (Locked),,,,*Today is,,,
LIST,Current Day (Locked),,,,Monday,,,
LIST,Current Day (Locked),,,,Sunday,,,
LIST,Current Day (Locked),,,,day before yesterday,,,
LIST,Current Day (Locked),,,,$$Time - Span$$,,,
LIST,Current Day (Locked),,,,*It's,,,
LIST,Current Day (Locked),,,,Tuesday,,,
LIST,Current Day (Locked),,,,yesterday,,,
LIST,Current Day (Locked),,,,*how about,,,
LIST,Current Day (Locked),,,,*Next week on,,,
LIST,Current Day (Locked),,,,Wednesday,,,
LIST,Current Day (Locked),,,,What day is it?,,,
LIST,Current Day (Locked),,,,today,,,
LIST,Current Day (Locked),,,,*It was on,,,
LIST,Current Day (Locked),,,,*This,,,
LIST,Current Day (Locked),,,,Thursday,,,
LIST,Current Day (Locked),,,,day,,,
LIST,Current Day (Locked),,,,tomorrow,,,
LIST,Current Day (Locked),,,,*It'll be on,,,
LIST,Current Day (Locked),,,,*Next,,,
LIST,Current Day (Locked),,,,Friday,,,
LIST,Current Day (Locked),,,,week,,,
LIST,Current Day (Locked),,,,day after tomorrow,,,
LIST,Current Day (Locked),,,,*It's every,,,
LIST,Current Day (Locked),,,,*Last,,,
LIST,Current Day (Locked),,,,Saturday,,,
LIST,Current Day (Locked),,,,month,,,
LIST,Current Day (Locked),,,,a couple of days,,,
LIST,Current Month (Locked),,,,*it's,,,
LIST,Current Month (Locked),,,,January,,,
LIST,Current Month (Locked),,,,February,,,
LIST,Current Month (Locked),,,,March,,,
LIST,Current Month (Locked),,,,$$Date - Calendar (simple)$$,,,
LIST,Current Month (Locked),,,,*It was in,,,
LIST,Current Month (Locked),,,,April,,,
LIST,Current Month (Locked),,,,May,,,
LIST,Current Month (Locked),,,,June,,,
LIST,Current Month (Locked),,,,$$My page - My important dates$$,,,
LIST,Current Month (Locked),,,,*The month is,,,
LIST,Current Month (Locked),,,,July,,,
LIST,Current Month (Locked),,,,August,,,
LIST,Current Month (Locked),,,,September,,,
LIST,Current Month (Locked),,,,spring,,,
LIST,Current Month (Locked),,,,*this,,,
LIST,Current Month (Locked),,,,October,,,
LIST,Current Month (Locked),,,,November,,,
LIST,Current Month (Locked),,,,December,,,
LIST,Current Month (Locked),,,,summer,,,
LIST,Current Month (Locked),,,,*next,,,
LIST,Current Month (Locked),,,,*It will be in,,,
LIST,Current Month (Locked),,,,What's the date?,,,
LIST,Current Month (Locked),,,,winter,,,
LIST,Current Month (Locked),,,,fall,,,
LIST,Current Month (Locked),,,,*last,,,
LIST,Current Month (Locked),,,,*My birthday is in,,,
LIST,Current Month (Locked),,,,*Her birthday is in,,,
LIST,Current Month (Locked),,,,*His birthday is in,,,
LIST,Current Month (Locked),,,,season,,,
LIST,Current Month (Locked),,,,month,,,
LIST,Current Month (Locked),,,,semester,,,
LIST,Current Month (Locked),,,,quarter,,,
LIST,Current Time (Locked),,,,*The time is,,,
LIST,Current Time (Locked),,,,2:28,,,
LIST,Current Time (Locked),,,,2:28:12,,,
LIST,Current Time (Locked),,,,$$Time - Clock$$,,,
LIST,Current Time (Locked),,,,$$Time - Occur$$,,,
LIST,Current Time (Locked),,,,*it's,,,
LIST,Current Time (Locked),,,,2:28 pm,,,
LIST,Current Time (Locked),,,,2:28:12 pm,,,
LIST,Current Time (Locked),,,,in 5 minutes,,,
LIST,Current Time (Locked),,,,the morning,,,
LIST,Current Time (Locked),,,,*about,,,
LIST,Current Time (Locked),,,,almost 2:30,,,
LIST,Current Time (Locked),,,,about 2:30,,,
LIST,Current Time (Locked),,,,in 10 minutes,,,
LIST,Current Time (Locked),,,,the afternoon,,,
LIST,Current Time (Locked),,,,*My appointment is at,,,
LIST,Current Time (Locked),,,,*My appointment is,,,
LIST,Current Time (Locked),,,,later,,,
LIST,Current Time (Locked),,,,in a half hour,,,
LIST,Current Time (Locked),,,,the evening,,,
LIST,Current Time (Locked),,,,*It starts at,,,
LIST,Current Time (Locked),,,,*It starts,,,
LIST,Current Time (Locked),,,,now,,,
LIST,Current Time (Locked),,,,in an hour,,,
LIST,Current Time (Locked),,,,What time is it?,,,
LIST,Current Time (Locked),,,,*It ends at,,,
LIST,Current Time (Locked),,,,*It ends,,,
LIST,Current Time (Locked),,,,sometime,,,
LIST,Current Time (Locked),,,,in two hours,,,
LIST,Current Year (Locked),,,,*it's,,,
LIST,Current Year (Locked),,,,year,,,
LIST,Current Year (Locked),,,,$$Date - Calendar (Years)$$,,,
LIST,Current Year (Locked),,,,$$Date - Calendar (simple)$$,,,
LIST,Current Year (Locked),,,,$$My page - My Years$$,,,
LIST,Current Year (Locked),,,,*it will be in,,,
LIST,Current Year (Locked),,,,this year,,,
LIST,Current Year (Locked),,,,1995,,,
LIST,Current Year (Locked),,,,two thousand,,,
LIST,Current Year (Locked),,,,*it was in,,,
LIST,Current Year (Locked),,,,last year,,,
LIST,Current Year (Locked),,,,1996,,,
LIST,Current Year (Locked),,,,two thousand 1,,,
LIST,Current Year (Locked),,,,*That was in,,,
LIST,Current Year (Locked),,,,next year,,,
LIST,Current Year (Locked),,,,1997,,,
LIST,Current Year (Locked),,,,two thousand 2,,,
LIST,Current Year (Locked),,,,two thousand 5,,,
LIST,Current Year (Locked),,,,1998,,,
LIST,Current Year (Locked),,,,two thousand 3,,,
LIST,Current Year (Locked),,,,two thousand 6,,,
LIST,Current Year (Locked),,,,1999,,,
LIST,Current Year (Locked),,,,two thousand 4,,,
LIST,D************,,,,D***********,,,
LIST,Date - Calendar (simple),,,,*on the,,,
LIST,Date - Calendar (simple),,,,"*Monday,  the",,,
LIST,Date - Calendar (simple),,,,*January,,,
LIST,Date - Calendar (simple),,,,*February,,,
